example_id,doc_id,subject,v2_category,rating,label,Q_verbatim,Q_paraphr,correct_A,wrong_A,exam_fmt,auth_src,reasoning_head
greekmmlu:3086,06f309d6ccb1cacd38ae19c608c38df00d37aa29765e340503689be9a2221c46,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked q_stem βρίσκεται μέσα σε σαφή ακολουθία ερωτήσεων οδήγησης με απαντήσεις, π.χ. «πωσ ασφαλιζει καποιοσ εναντι κυλισεωσ στον κατηφορο, ενα επιβατηγο με μηχανικο κιβωτιο ταχυτητων». Αμέσως μετά παρατίθενται επιλογές, με την marked σωστή επιλογ"
greekmmlu:3086,05925d1345f04241f5364523747dc580a80d9443e8a9ee3e20d35c499ac812ee,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is embedded in a sequence of driving-test questions with multiple short answers, e.g. «πωσ ασφαλιζει καποιοσ εναντι κυλισεωσ στον κατηφορο...» followed immediately by options. The marked region includes both a wrong option («τραβωντασ"
greekmmlu:3121,04eed8be157078fe23f80fc020e085480cab78f83a55ae0c760530730761ef08,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark question essentially verbatim: «γιατι πρεπει μια χαλασμενη εξατμιση να διορθωθει χωρισ καθυστερηση». It is embedded in a long sequence of driving-test questions followed by answer choices, and immediately after "
greekmmlu:3113,08a1932e2555136a3074e88856bb7fae1e9551cebdaa885181254fa338fad1df,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is the exact benchmark stem: «το επιβατηγο σασ κατα το φρεναρισμα ολισθαινει (ντεραπαρει). πωσ πρεπει να αντιδρασετε». It appears inside a long driving-test Q&A/MCQ sequence with colon-separated prompts and answer choices, and immedia"
greekmmlu:3086,0ba51f5a7f17201b0126a37d7a348ec84510470e0204cadfb3be9696933e098b,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked q_stem βρίσκεται μέσα σε ακολουθία ερωτήσεων οδήγησης με επιλογές απαντήσεων: «πωσ ασφαλιζει καποιοσ εναντι κυλισεωσ στον κατηφορο...». Αμέσως μετά εμφανίζονται οι επιλογές, μεταξύ τους το λάθος «τραβωντασ το χειροφρενο μονο» και η σωστή «τ"
greekmmlu:3121,01da50b15a7ec79eb3e92014d1023b8a1bb4bcb2947bd325d9b7385fa89b6887,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,The marked span is an exact exam-style item: «γιατι πρεπει μια χαλασμενη εξατμιση να διορθωθει χωρισ καθυστερηση» followed immediately by the two answer options. The marked correct option «διοτι προκαλειται αυξημενοσ θορυβοσ που ενοχλει τουσ αλλουσ» 
greekmmlu:3140,00976c867646e3ac38b2eaf2c57df56f513512f3d99d4608ca17c31b255d5076,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem verbatim: «η επιδραση τησ δυναμησ του βαρουσ στην κινηση του οχηματοσ». Immediately after it, the marked correct option appears as the first answer, «μεταβαλλεται αναλογα με την κλιση τησ οδου», followed by"
greekmmlu:3141,00a7a33a88de44acd522926a87f0750e6208da5e7894380d0d1f33c5c252606b,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked q_stem περιέχει σχεδόν αυτούσιο το ερώτημα: «πλησιαζετε με ταχυτητα περιπου 50 km/h... αλλαζει ... απο πρασινο σε κιτρινο. πωσ συμπεριφερεσθε». Αμέσως μετά την άνω τελεία/άνω-κάτω τελεία εμφανίζονται οι απαντήσεις, με την πρώτη μαρκαρισμένη"
greekmmlu:3149,0054a95c732bba80694a3c2aba7e2433235528f6559e9eea1931a0247cb2cc54,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked span περιέχει αυτούσιο το ερώτημα: «η κανονικη περιοδοσ ημερησιασ αναπαυσησ ειναι αυτη που υπερβαινει τισ» και αμέσως μετά παραθέτει τις επιλογές «10 ωρεσ», «9 ωρεσ», «11 ωρεσ». Βρίσκεται μέσα σε μεγάλη ακολουθία ερωτήσεων/απαντήσεων για κα"
greekmmlu:3149,0c84f0420e92bc91b63c16a0708c554a13a7937ebde82c6421ac8d4547ea38f6,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem verbatim: «η κανονικη περιοδοσ ημερησιασ αναπαυσησ ειναι αυτη που υπερβαινει τισ», followed immediately by the three answer options «11 ωρεσ», «10 ωρεσ», «9 ωρεσ». This occurs inside a long sequence of driv"
greekmmlu:3154,0054a95c732bba80694a3c2aba7e2433235528f6559e9eea1931a0247cb2cc54,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «σε περιπτωση πυρκαγιασ στη δεξαμενη καυσιμων, πρεπει να χρησιμοποιησετε πυροσβεστηρα». Immediately after it, the marked correct option «ξηρασ κονεωσ» appears, followed by the wrong op"
greekmmlu:3167,0cc212a8f56a22a3cd8a11203b8a0adebedb86c327ea141bf11e86a745537f89,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το επισημασμένο τμήμα περιέχει αυτούσιο το stem «η καταναλωση αλκοολ μπορει να προκαλεσει κατα την οδηγηση» και αμέσως μετά την απάντηση «μειωμενο ελεγχο», μαζί με τις λανθασμένες επιλογές «αυξημενη επαγρυπνηση» και «ταχυτερεσ αντιδρασεισ». Βρίσκεται"
greekmmlu:3167,00a7a33a88de44acd522926a87f0750e6208da5e7894380d0d1f33c5c252606b,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked span περιέχει αυτολεξεί το ερώτημα «η καταναλωση αλκοολ μπορει να προκαλεσει κατα την οδηγηση» και αμέσως μετά τις επιλογές «μειωμενο ελεγχο», «αυξημενη επαγρυπνηση», «ταχυτερεσ αντιδρασεισ». Βρίσκεται μέσα σε συνεχή ακολουθία ερωτήσεων οδή"
greekmmlu:3175,04a3c88af053a5e28f99213e948a85acbfc8f35dac086cfd3892acb936f2f70e,Driving Rules,q_plus_correct_only,4,STRONG_CHEATING,False,True,True,False,False,False,"Το σημαδεμένο απόσπασμα είναι σαφής παραφραστική αντιστοίχιση του stem: «μετα απο οδηγηση 4,5 ωρων, ο οδηγος πρεπει να» και αμέσως μετά δίνει την απάντηση «διαλειμμα τουλαχιστον 45 λεπτων». Δεν υπάρχει εξεταστικό scaffolding με επιλογές/answer key, ο"
greekmmlu:3175,0d25ad14b62e1ded115453a81cfa0a40fcc8c7c848ae4f82abe5533277ad61f9,Driving Rules,q_plus_correct_only,4,STRONG_CHEATING,False,True,True,False,False,False,"Το σημειωμένο Q-stem βρίσκεται σε ενημερωτικό/κανονιστικό κείμενο, όχι σε MCQ ή απαντητικό κλειδί: «βασικος κανονας: μετα απο οδηγηση 4,5 ωρων, ο οδηγοσ πρεπει να...». Αμέσως μετά δίνεται η απάντηση «κανει διαλειμμα τουλαχιστον 45 λεπτων», που αντιστ"
greekmmlu:3188,0259c34dd14353d4b8fcaf3d403a80960c0f1ff7812ad093c4590f9690f8c027,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked span περιέχει σχεδόν αυτούσιο το ερώτημα: «οταν προκειται να εγκαταλειψετε μια πλατεια... με τα φλασ αυτουσ που ακολουθουν». Αμέσως μετά ακολουθούν οι επιλογές σε μορφή εξέτασης/MCQ, «οχι ναι οχι, εφοσον...», όπου το σωστό «ναι» είναι δίπλα"
greekmmlu:3192,08a1932e2555136a3074e88856bb7fae1e9551cebdaa885181254fa338fad1df,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is the exact benchmark question stem: «καθωσ ετοιμαζεστε να προσπερασετε... το φωσ ενοσ μοτοποδηλατου». It appears inside a long driving-test Q&A/MCQ sequence, followed immediately by the wrong option «επιταχυνετε πριν φτασει το μοτοπ"
greekmmlu:3187,061a4c6aa7e9ac63486bc666f4f3c12ec610ec19b8d7307e286e3833ef7f2682,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked span είναι αυτούσιο μέσα σε σαφή ακολουθία ερωτήσεων πολλαπλής επιλογής: «59. οι εργασιεσ τησ πτωχευσησ περατωνονται με τουσ ακολουθουσ τροπουσ: a... b... γ... δ...». Δίπλα στο stem εμφανίζονται οι επιλογές, συμπεριλαμβανομένης της σωστής «"
greekmmlu:3179,00d2d62b7ea9b9a970ff97ab465b5e86463a92d95efe972a285a4a9f34802780,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark question essentially verbatim: «πλησιαζετε οδηγωντασ το δικυκλο σασ σε διασταυρωση... που θα σταματησετε...». It is immediately followed by MCQ-style answer options, including the marked wrong option «επανω στη "
greekmmlu:3201,0a939e1c78ae862c5094371f6fc60af6accbbc779fcbb516bbe42c184e3f80c1,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark question essentially verbatim: «ποσο ειναι το ελαχιστο ποσοστο αλκοολ στο αιμα...». Immediately after it, the document lists the three answer choices, including the correct «μεγαλυτερο του 0,5 g ανα λιτρο αιματο"
greekmmlu:3200,00a7a33a88de44acd522926a87f0750e6208da5e7894380d0d1f33c5c252606b,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «επιταχυνετε το αυτοκινητο σασ πολυ αποτομα... η πρωτη σασ ενεργεια ειναι να». Immediately after it, the document gives the answer options in MCQ form: «αφησετε το γκαζι», «φρεναρετε α"
greekmmlu:3194,0782a712aa844ce201df1c36a7f21fcb41a0e415ad5461c57ed16e058ebf9da3,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το σημειωμένο απόσπασμα βρίσκεται μέσα σε συνεχόμενη ακολουθία ερωτήσεων/απαντήσεων για κανόνες οδήγησης, όχι σε κανονιστικό πρωτογενές κείμενο. Η ίδια η ερώτηση εμφανίζεται σχεδόν αυτολεξεί ως «αλλαζετε σχεση στο κιβωτιο ταχυτητων μεσα σε στροφη» κα"
greekmmlu:3210,01da50b15a7ec79eb3e92014d1023b8a1bb4bcb2947bd325d9b7385fa89b6887,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,Το marked span είναι ακριβώς μέσα σε ακολουθία ερωτήσεων/απαντήσεων τύπου τεστ οδήγησης: «οταν οδηγειτε επι πολυ χρονο σε εναν αυτοκινητοδρομο...» και αμέσως μετά παρατίθενται οι επιλογές. Δίπλα στο stem εμφανίζονται τόσο η σωστή επιλογή «βεβαιωθειτε
greekmmlu:3210,078468033b08e242776c7622093f65d881a57ca82c6d580f5fbe9717085ffff0,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,Το σημειωμένο απόσπασμα βρίσκεται σε καθαρή μορφή εξέτασης/τράπεζας ερωτήσεων: αριθμημένη ερώτηση «9. οταν οδηγειτε επι πολυ χρονο σε ενα αυτοκινητοδρομο... η καλυτερη συμπεριφορα...» και αμέσως μετά διαδοχικές επιλογές. Η σωστή επιλογή εμφανίζεται δ
greekmmlu:3217,0d1b2100b146a6b460aea316f17fe0e80f5e4e4f0b6d1336c22756814c6c2be3,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «οδηγειτε με την 4η ταχυτητα... κινδυνευει να σταματησει εντελωσ τοτε», immediately followed by option-like answers «περνατε στην 3η ταχυτητα» and «περνατε στην 5η ταχυτητα». The surro"
greekmmlu:3210,04eed8be157078fe23f80fc020e085480cab78f83a55ae0c760530730761ef08,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span reproduces the benchmark stem almost verbatim: «οταν οδηγειτε επι πολυ χρονο σε εναν αυτοκινητοδρομο… κουρασμενοι. η καλυτερη συμπεριφορα…». It is embedded in a long sequence of driving-test questions followed by answer choices, and t"
greekmmlu:3217,0b9cf2f479ae04a874985ba0ea1f9c7344740476de2c22ee4ee29a5a3de08ace,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem verbatim: «οδηγειτε με την 4η ταχυτητα, ο κινητηρασ δυσκολευεται...». Immediately after it, the document lists both options in MCQ/practice-test style: «περνατε στην 3η ταχυτητα» and «περνατε στην 5η ταχυτη"
greekmmlu:3243,090de5425ad6d69e73a781899c04b575c47698b8ef52e5cd969d6273ff701513,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark question verbatim in normalized form: «πως θα αντιληφθειτε οτι η εξατμιση του αυτοκινητου σασ χρειαζεται αντικατασταση». It is immediately followed by multiple answer options, including the marked correct answer"
greekmmlu:3219,0259c34dd14353d4b8fcaf3d403a80960c0f1ff7812ad093c4590f9690f8c027,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,The marked span is the benchmark question essentially verbatim: «σε ποση αποσταση απο διασταυρωση επιτρεπεται να σταθμευσετε το οχημα σασ». It sits in a long driving-test MCQ sequence and is immediately followed by the correct option «σε αποσταση μεγ
greekmmlu:3251,010dc89dac445f8bc0549b62b699a8535d240608d8409fdd6d5fb2997de36b0c,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,Το marked span περιέχει αυτούσιο το ερώτημα «οι τριοδικοι καταλυτεσ μειωνουν την εκπομπη... μεχρι και» και αμέσως μετά παραθέτει επιλογές σε μορφή τεστ: «70%. 50%. 90%.». Το «90» είναι το σωστό option και εμφανίζεται δίπλα στα λανθασμένα options μέσα
greekmmlu:3243,06b7b286675589c682537dfdbabb41a70d897808fd5144e1f8be87b932cd05be,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is the benchmark question verbatim: «πωσ θα αντιληφθειτε οτι η εξατμιση του αυτοκινητου σασ χρειαζεται αντικατασταση». It appears inside a long sequence of driving-test MCQ-style prompts with colon-separated answer options, and the ma"
greekmmlu:3242,0aba1444c533c7091744274dad666d45f78d551a40e2fdd2ef49421cf009a85d,Driving Rules,q_plus_correct_and_wrong,4,STRONG_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «η πινακιδα εισοδου σε κατοικημενη περιοχη ... το οριο ταχυτητασ περιοριζεται σε». Immediately after it, both answer texts appear: «60 km/h» and «50 km/h», in a surrounding sequence of"
greekmmlu:3231,0aba1444c533c7091744274dad666d45f78d551a40e2fdd2ef49421cf009a85d,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,Το marked q_stem είναι ουσιαστικά αυτούσιο μέσα σε ακολουθία ερωτήσεων ΚΟΚ/εξέτασης: «οταν οδηγειτε σε στροφη η ελαχιστη ταχυτητα...». Αμέσως μετά εμφανίζονται οι επιλογές «εξερχεσθε απο τη στροφη» και το marked correct option «εισερχεστε στη στροφη»
greekmmlu:3257,0054a95c732bba80694a3c2aba7e2433235528f6559e9eea1931a0247cb2cc54,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked Q-stem appears verbatim in an exam-like sequence of driving-rule questions and answer options: «η ασταθεια λογω εντονου πλευρικου ανεμου αντιμετωπιζεται με». Immediately after it, the marked correct option «μειωση της ταχυτητας κινησης» ap"
greekmmlu:3252,0a939e1c78ae862c5094371f6fc60af6accbbc779fcbb516bbe42c184e3f80c1,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is the same driving-test stem, normalized: «φτανοντασ στο σηματοδοτη με ταχυτητα 50 km/h, το φαναρι γινεται κιτρινο». It appears inside a long MCQ-style sequence of driving questions, immediately followed by the wrong option «φρεναρετ"
greekmmlu:3260,0054a95c732bba80694a3c2aba7e2433235528f6559e9eea1931a0247cb2cc54,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is the benchmark stem essentially verbatim: «η παρακολουθηση σεμιναριων επιμορφωσησ για την παροχη πρωτων βοηθειων ειναι». Immediately after it, the document lists the three answer options «υποχρεωτικη», «προαιρετικη αλλα χρησιμη», «α"
greekmmlu:3262,0c84f0420e92bc91b63c16a0708c554a13a7937ebde82c6421ac8d4547ea38f6,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is embedded in a long sequence of driving-test style questions followed immediately by multiple answer choices. In the marked region, the stem appears essentially verbatim: «σε περιπτωση ατυχηματοσ με τραυματιεσ που εχουν ερθει σε επα"
greekmmlu:3278,078468033b08e242776c7622093f65d881a57ca82c6d580f5fbe9717085ffff0,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked q_stem βρίσκεται μέσα σε σαφή ακολουθία εξεταστικών ερωτήσεων, αριθμημένο ως «10. με ποιο τροπο ειναι δυνατον να προληφθει η κοπωση, σε πολυωρη οδηγηση». Αμέσως μετά παρατίθενται οι επιλογές, μεταξύ τους οι λανθασμένες «με καλυτερο αερισμο»"
greekmmlu:3269,00976c867646e3ac38b2eaf2c57df56f513512f3d99d4608ca17c31b255d5076,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked q_stem περιέχει ουσιαστικά αυτούσιο το ερώτημα: «η ημερησια περιοδοσ αναπαυσησ μπορει να χωριστει σε δυο περιοδουσ». Αμέσως μετά εμφανίζεται η marked σωστή επιλογή «3 συνεχομενεσ ωρεσ και αργοτερα αλλεσ 9», μαζί με τις άλλες δύο επιλογές («"
greekmmlu:3273,061a4c6aa7e9ac63486bc666f4f3c12ec610ec19b8d7307e286e3833ef7f2682,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked Q-stem appears verbatim in a numbered MCQ sequence: “80. οι βασικεσ προυποθεσεισ για τη θεμελιωση του δικαιωματοσ συνταξησ γηρατοσ ειναι”. Immediately after it, the document gives lettered options a/b/γ/δ, including wrong options such as “"
greekmmlu:3278,08a1932e2555136a3074e88856bb7fae1e9551cebdaa885181254fa338fad1df,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked span περιέχει αυτούσιο το ερώτημα «με ποιον τροπο ειναι δυνατον να προληφθει η κοπωση, σε πολυωρη οδηγηση» και αμέσως μετά παραθέτει τις επιλογές. Δίπλα εμφανίζονται και οι λάθος επιλογές «πινοντασ καφε...» / «με καλυτερο αερισμο» και η σωσ"
greekmmlu:3297,01da50b15a7ec79eb3e92014d1023b8a1bb4bcb2947bd325d9b7385fa89b6887,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked Q-stem is the benchmark question verbatim in normalized form: «περιμενετε να στριψετε δεξια... βγαζοντασ δεξιο φλασ. θα πρεπει να:». Immediately after it, the marked span gives the correct answer «περιμενετε αρκετα ωστε να σιγουρευτειτε οτ"
greekmmlu:3287,061a4c6aa7e9ac63486bc666f4f3c12ec610ec19b8d7307e286e3833ef7f2682,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,The marked span is exactly inside a numbered MCQ sequence: “45. τα οργανα διοικησησ μιασ ε.π.ε. ειναι τα εξησ:” followed by lettered options a–δ. The marked correct option “η συνελευση των εταιρων και ο διαχειριστησ (η … οι διαχειριστεσ)” appears adj
greekmmlu:3304,05ae902dca0391766b329f31de4ff183b0175e727c4559e657c7482e374fca18,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is the benchmark question essentially verbatim: «σε ποιουσ δρομουσ κατοικημενων περιοχων επιτρεπεται η κυκλοφορια των οχηματων σε παραλληλουσ στοιχουσ». Immediately after it, the marked correct option begins «σε δρομουσ διπλησ κατευθυ"
greekmmlu:3297,04eed8be157078fe23f80fc020e085480cab78f83a55ae0c760530730761ef08,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked Q-stem is the benchmark question verbatim: «περιμενετε να στριψετε δεξια σε εναν καθετο με προτεραιοτητα δρομο...» followed by «δεξιο φλασ. θα πρεπει να:». Immediately after it, the marked correct option appears as the first answer: «περιμ"
greekmmlu:3304,08057f2e440f1d9f8f16df804dd5f4b6548b88ff49efdaff1c2402397a99357e,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το σημειωμένο ταίριασμα είναι ακριβώς μέσα σε ακολουθία ερωτήσεων οδήγησης με επιλογές: «σε ποιουσ δρομουσ κατοικημενων περιοχων...» και αμέσως μετά δίνονται απαντήσεις. Η σωστή επιλογή εμφανίζεται δίπλα στο stem («σε δρομουσ διπλησ κατευθυνσεωσ, με "
greekmmlu:3319,00976c867646e3ac38b2eaf2c57df56f513512f3d99d4608ca17c31b255d5076,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,Το marked span περιέχει αυτούσιο το ερώτημα «το στροφομετρο βρισκεται στον πινακα οργανων... πληροφορει τον οδηγο σχετικα με» και ακολουθούν αμέσως οι τρεις επιλογές. Δίπλα στο ερώτημα εμφανίζονται τόσο η λάθος επιλογή «τον αριθμο των στροφων/δευτερο
greekmmlu:3330,0cc212a8f56a22a3cd8a11203b8a0adebedb86c327ea141bf11e86a745537f89,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is the benchmark question verbatim in normalized form: «ποιεσ ωρεσ εχετε υποχρεωση να αναβετε τα φωτα διασταυρωσεωσ...». It appears inside a long driving-test Q&A/MCQ sequence, immediately followed by the correct option «μιση ωρα μετα"
greekmmlu:3306,0c84f0420e92bc91b63c16a0708c554a13a7937ebde82c6421ac8d4547ea38f6,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το σημασμένο q_stem περιέχει ουσιαστικά αυτούσια την ερώτηση: «η μεγιστη διαρκεια ισχυοσ τησ κοινοτικησ αδειασ του κανονισμου (εοκ) 881/92 ειναι». Αμέσως μετά εμφανίζονται οι επιλογές «3 ετη», «2 ετη», «5 ετη», δηλαδή και οι λάθος επιλογές και η σωστ"
greekmmlu:3318,0cc212a8f56a22a3cd8a11203b8a0adebedb86c327ea141bf11e86a745537f89,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is the exact benchmark stem: «τι μπορει να συντελεσει στο να εξοικονομησετε καυσιμο...». It appears inside a long driving-test MCQ sequence, immediately followed by both options: «να χρησιμοποιειτε το οχημα σας...» and «κατα την ερευν"
greekmmlu:3335,05925d1345f04241f5364523747dc580a80d9443e8a9ee3e20d35c499ac812ee,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is exactly the benchmark stem, «για να εγκατασταθειτε σωστα στη θεση του οδηγου», immediately followed by the correct option text «πρεπει να μπορειτε να ακουμπατε τουσ καρπουσ...» and then the wrong option «πρεπει να μπορειτε να ακουμ"
greekmmlu:3331,0c84f0420e92bc91b63c16a0708c554a13a7937ebde82c6421ac8d4547ea38f6,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «η υγρασια μπορει να μετατραπει σε παγο... αυτο συμβαινει». It is embedded in a long sequence of driving-test MCQs, immediately followed by answer choices including the marked wrong op"
greekmmlu:3358,090de5425ad6d69e73a781899c04b575c47698b8ef52e5cd969d6273ff701513,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the exact benchmark question stem: «ποιοσ ειναι υπευθυνοσ για την καλη κατασταση κυκλοφοριασ...». Immediately after it, the document lists the answer options «ο οδηγοσ», «η ασφαλιστικη εταιρεια», and the correct «ο ιδιοκτητησ"
greekmmlu:3335,06f309d6ccb1cacd38ae19c608c38df00d37aa29765e340503689be9a2221c46,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is the exact question stem, «για να εγκατασταθειτε σωστα στη θεση του οδηγου», embedded in a long sequence of driving-test questions followed by answer choices. Immediately after it appear both benchmark options, including the correct"
greekmmlu:3356,0259c34dd14353d4b8fcaf3d403a80960c0f1ff7812ad093c4590f9690f8c027,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,Το marked span είναι αυτούσιο ερώτημα εξέτασης: «σε ποια απο τισ ακολουθεσ περιπτωσεισ πρεπει να μετριασετε την ταχυτητα του οχηματοσ σασ:». Αμέσως μετά εμφανίζεται η σωστή επιλογή «οταν προσπερνατε λεωφορειο σταματημενο σε σταση» και στη συνέχεια οι
greekmmlu:3364,0a6bd0d06ee3dd3d9a2e0da5fa4f855d257aefb29e1f7564a772f70d03c7e4f4,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «τα ελαστικα του ιδιου αξονα πρεπει να εχουν την ιδια πιεση». Immediately after it, the document gives both options, including the correct answer «ναι, οπωσδηποτε πρεπει να εχουν την ι"
greekmmlu:3358,06b7b286675589c682537dfdbabb41a70d897808fd5144e1f8be87b932cd05be,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «ποιος ειναι υπευθυνος για την καλη κατασταση κυκλοφοριας ενος οχηματος που εχει αδεια κυκλοφοριας». It is embedded in a driving-test MCQ sequence with adjacent options, including the "
greekmmlu:3364,0cb3563ef6b2fdb6e6a1a640a7e4ec74c2813abf4935043af2c072d0e89b521e,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το σημασμένο απόσπασμα περιέχει αυτούσιο το ερώτημα «τα ελαστικα του ιδιου αξονα πρεπει να εχουν την ιδια πιεση» και αμέσως μετά δύο επιλογές απάντησης. Η σωστή επιλογή εμφανίζεται ρητά ως «ναι, οπωσδηποτε πρεπει να εχουν την ιδια πιεση», μαζί με τη "
greekmmlu:3379,061a4c6aa7e9ac63486bc666f4f3c12ec610ec19b8d7307e286e3833ef7f2682,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,Το σημασμένο τμήμα βρίσκεται μέσα σε σαφή ακολουθία εξεταστικών ερωτήσεων πολλαπλής επιλογής: «88. απο αποψη χρονικησ διαρκειασ η συμβαση εργασιασ διακρινεται: a. σε ορισμενου και αοριστου χρονου b. ...». Το q_stem είναι ουσιαστικά κατά λέξη το bench
