review_queue_id,source_doc_id,review_tasks,priority_reasons,candidate_error_type_ids,candidate_action,confidence,quality_bin,host,url,chars_before,doc_text_path,review_label,review_true_error_type_ids,review_correct_action,review_good_text_loss_risk,review_false_positive_reason,review_false_negative_error_ids,review_notes
rq_0198_120be4dde5,hplt::8_2.jsonl.zst::48d78f8a6e8d61b96429091705f67365,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.20117351215423301,8,aretiboboti.blogspot.gr,http://aretiboboti.blogspot.gr/search/label/%CF%80%CE%BF%CF%81%CF%83%CE%B5%CE%BB%CE%AC%CE%BD%CE%B7,1193,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/120be4dde5c70819.txt,,[],,,,[],
rq_0199_68a4216684,hplt::8_2.jsonl.zst::497f22a5cd550707e38062874985b4f5,"[""precision_E006"", ""precision_E007""]","[""candidate_error_E006"", ""candidate_error_E007""]","[""E004"", ""E006"", ""E007"", ""E017""]",quarantine,0.7694605880742318,8,hold.gr,http://hold.gr/services,19694,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/68a4216684c2b0d1.txt,,[],,,,[],
rq_0200_35b1154600,hplt::8_2.jsonl.zst::49c4b660d1960b1c9a1d30b4c8e124f7,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.12651162790697673,8,news24plus.blogspot.gr,http://news24plus.blogspot.gr/2011/06/facebook_7426.html,1075,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/35b1154600c8ccea.txt,,[],,,,[],
rq_0201_349ab25fff,hplt::8_2.jsonl.zst::4a1f1996c6a0018347a126142fcc3388,"[""destructive_action_review"", ""precision_E005"", ""precision_E020""]","[""candidate_action_drop_doc"", ""candidate_error_E005"", ""candidate_error_E020""]","[""E005"", ""E020""]",drop_doc,0.5647058823529412,8,astrofegia.wordpress.com,https://astrofegia.wordpress.com/2012/05/06/the-rooster-and-the-pig/,340,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/349ab25fff6a1059.txt,,[],,,,[],
rq_0202_6cfc8fa6e1,hplt::8_2.jsonl.zst::4b282441afd91f7e72c2300bd34bbff3,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.1511216056670602,8,www.ant1.com.cy,https://www.ant1.com.cy/news/kosmos/article/422052/friki-sti-gallia-purovolise-ki-ekapse-ti-gunaika-tou-sti-mesi-tou-dromou/,847,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/6cfc8fa6e12937d6.txt,,[],,,,[],
rq_0203_3bf5842af6,hplt::8_2.jsonl.zst::4cec66c17804ba64fb7c884b7ff00159,"[""destructive_action_review"", ""precision_E015""]","[""candidate_action_trim_span"", ""candidate_error_E015""]","[""E006"", ""E007"", ""E015""]",trim_span,0.728163947163947,8,mad.tv,http://mad.tv/%CE%BD%CE%AD%CE%BF-album-%CE%B1%CF%80%CF%8C-%CF%84%CE%BF%CF%85%CF%82-white-lies/,1665,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/3bf5842af66d8f0a.txt,,[],,,,[],
rq_0204_3e07c4351b,hplt::8_2.jsonl.zst::50c96dc9fed5c644572a04e169c61e46,"[""precision_E020""]","[""candidate_error_E020""]","[""E014"", ""E020""]",keep,0.5188818565400846,8,bodies.gr,https://bodies.gr/kailena-%CE%B1%CF%86%CE%AE%CF%83%CF%84%CE%B5-%CF%84%CE%B7-%CF%86%CF%8D%CF%83%CE%B7-%CE%BA%CE%B1%CE%B9-%CF%80%CE%B9%CE%AC%CF%83%CF%84%CE%B5-%CF%84%CE%BF-video/,608,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/3e07c4351ba96696.txt,,[],,,,[],
rq_0205_42809b38fd,hplt::8_2.jsonl.zst::50d25aab744ee62515c7b5740892dfb1,"[""precision_E005""]","[""candidate_error_E005""]","[""E005"", ""E014"", ""E015""]",quarantine,1.0,8,www.individualartleather.com,https://www.individualartleather.com/post/%CE%B7-%CE%B5%CE%BC%CF%86%CE%AC%CE%BD%CE%B9%CF%83%CE%B7-%CF%84%CE%B7%CF%82-%CF%86%CE%B1%CE%AF%CE%B7%CF%82-%CF%83%CF%84%CE%BF-%CF%80%CF%81%CF%891%CE%BD%CF%8C-18-12-%CF%86%CE%BF%CF%81%CF%8E%CE%BD%CF%84%CE%B1%CF%82-%CF%84%CE%B7-%CE%B4%CE%B5%CF%81%CE%BC%CE%AC%CF%84%CE%B9%CE%BD%CE%B7-%CE%B6%CF%8E%CE%BD%CE%B7-freedom,99,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/42809b38fdc6d1f5.txt,,[],,,,[],
rq_0206_131eebdffd,hplt::8_2.jsonl.zst::51b42f03b761187bef2c3fd93cad0575,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.23713017751479287,8,www.zarpanews.gr,https://www.zarpanews.gr/%CE%BF-%CE%B1%CE%B3%CF%8E%CE%BD%CE%B1%CF%82-%CF%84%CE%B7%CF%82-%CE%BC%CE%AC%CE%BD%CE%B1%CF%82-%CE%BD%CE%B1-%CE%B2%CE%AC%CE%BB%CE%B5%CE%B9-%CF%84%CE%B1-%CE%B4%CE%AF%CE%B4%CF%85%CE%BC%CE%B1-%CE%B3%CE%B9/,1054,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/131eebdffde69456.txt,,[],,,,[],
rq_0207_e7c78beeea,hplt::8_2.jsonl.zst::5253b51e1e0692d69a1038994680e7a2,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.1801659423152904,8,www.megatv.com,https://www.megatv.com/2023/02/02/alkis-kampanos-symplirothike-enas-xronos-apo-ti-dolofonia-tou-poreia-stin-mnimi-tou-2/,2531,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/e7c78beeea970b1a.txt,,[],,,,[],
rq_0208_f0da62c911,hplt::8_2.jsonl.zst::57954dee10582626fbb4ea1ad6dc75a9,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.30625,8,www.explosivo.gr,http://www.explosivo.gr/xionodromika/%CF%87%CE%B9%CE%BF%CE%BD%CE%BF%CE%B4%CF%81%CE%BF%CE%BC%CE%B9%CE%BA%CF%8C-%CF%80%CE%B9%CF%83%CE%BF%CE%B4%CE%B5%CF%81%CE%AF%CE%BF%CF%85/,1039,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f0da62c911c24217.txt,,[],,,,[],
rq_0209_7be0ccc831,hplt::8_2.jsonl.zst::58e7ce90dda566126ee98ba922f10728,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.2548785344484269,8,anastoxasmoi.gr,https://anastoxasmoi.gr/%CF%80%CF%8C%CF%81%CF%84%CE%B1-%CE%B1%CF%80%CF%8C-%CE%B3%CE%B5%CF%81%CE%BC%CE%B1%CE%BD%CE%AF%CE%B1-%CE%BA%CE%B1%CE%B9-%CE%B3%CE%B1%CE%BB%CE%BB%CE%AF%CE%B1-%CF%83%CF%84%CE%B7%CE%BD-%CF%80/,2511,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/7be0ccc831250bfe.txt,,[],,,,[],
rq_0210_88ef6f8a52,hplt::8_2.jsonl.zst::598082c22a31b77e3d6d5735efa08554,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.2712959224868793,8,www.skywalker.gr,https://www.skywalker.gr/elGR/nea/eidisi/BlogPost/skywalker-sciencereactorspoliw82,2477,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/88ef6f8a52c59fcb.txt,,[],,,,[],
rq_0211_0702844856,hplt::8_2.jsonl.zst::59a684f60ec1f4d47e608b0f6c9c6e4e,"[""precision_E011"", ""precision_E012""]","[""candidate_error_E011"", ""candidate_error_E012""]","[""E004"", ""E010"", ""E011"", ""E012"", ""E017""]",quarantine,0.38453958333333327,8,press-gr.blogspot.gr,http://press-gr.blogspot.gr/2008/05/blog-post_4304.html,14386,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/0702844856bb7b31.txt,,[],,,,[],
rq_0212_3fc32caaa6,hplt::8_2.jsonl.zst::5a38b1728e650135218cdeaed4297202,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.2112,8,voicenews.gr,https://voicenews.gr/natalia-germanou-ti-leei-gia-ta-symvolaia-ton-synergaton-tis/,1250,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/3fc32caaa6f89cf1.txt,,[],,,,[],
rq_0213_ffd1a93d79,hplt::8_2.jsonl.zst::5a83c95dee0281914c440488ec854c5f,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.2937249666221629,8,www.sporfm.gr,https://www.sporfm.gr/oi-trapezes-poltopoiisan-vivlia-poiisis/,1498,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/ffd1a93d79f2b57a.txt,,[],,,,[],
rq_0214_5661a575ff,hplt::8_2.jsonl.zst::5c0f529c20c6ce0644badfa38d10216f,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.23286567164179098,8,www.digitallife.gr,https://www.digitallife.gr/o-thor-pairnei-to-logo-sto-neo-teaser-tou-love-and-thunder-67933,801,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/5661a575ff639f57.txt,,[],,,,[],
rq_0215_50358b08c5,hplt::8_2.jsonl.zst::5e3c81df9911eb230e1004d6d26d8808,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.15751295336787566,8,parosnews.gr,https://parosnews.gr/2012/07/23/15%CF%87%CF%81%CE%BF%CE%BD%CE%B7-%CF%83%CF%84%CE%B7%CE%BD-%CF%80%CE%AC%CF%81%CE%BF-%CE%B4%CE%B5%CE%BD-%CE%BC%CF%80%CF%8C%CF%81%CE%B5%CF%83%CE%B5-%CE%BD%CE%B1-%CE%B2%CE%B3%CE%AC%CE%BB%CE%B5%CE%B9/?shared=email&msg=fail,965,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/50358b08c552d979.txt,,[],,,,[],
rq_0216_778b9465f1,hplt::8_2.jsonl.zst::5eb47d61f82c4e7ffa4e5fd1f17433b4,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.2517482517482518,8,www.lakonikostypos.gr,https://www.lakonikostypos.gr/epikairothta/item/173314-edese-to-proto-krouazieroploio-tis-sezon-sti-monemvasia,1430,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/778b9465f10469e5.txt,,[],,,,[],
rq_0217_51caee8e4a,hplt::8_2.jsonl.zst::5ee5a1dfa3dbde006b820967e7a3323a,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.2766439909297052,8,www.giortazei.gr,https://www.giortazei.gr/ti-simainei-to-onoma-klearxos/,1764,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/51caee8e4a66cd16.txt,,[],,,,[],
rq_0218_a6776487af,hplt::8_2.jsonl.zst::62f0f8ea28d2cc1763e2cf923409db77,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.27941176470588236,8,www.zappit.gr,http://www.zappit.gr/psychagogia/kougias-i-gynaika-prepei-na-einai-sto-spiti-spanou-i-gynaika-tou-as-kathetai-spiti/39996,1088,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a6776487af390710.txt,,[],,,,[],
rq_0219_6b3b695459,hplt::8_2.jsonl.zst::63191d931b4914fd654b2f0e866cc559,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.2067777139574957,8,allaksogolies.gr,http://allaksogolies.gr/konsolas-lanthasmenh-kai-ek-tou-ponhrou-h-apopsh-oti-rodos-kai-kws-apoteloun-koresmenes-touristika-perioxes/,1741,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/6b3b6954592b0c78.txt,,[],,,,[],
rq_0220_04fb707cff,hplt::8_2.jsonl.zst::669a7ca2b63b9d4a2bf5d39f66e106bc,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.15515151515151515,8,www.avopolis.gr,http://www.avopolis.gr/music-news/greek-news/61819-aepi-xanthopoulos,825,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/04fb707cff8d4a65.txt,,[],,,,[],
rq_0221_db936bf0cf,hplt::8_2.jsonl.zst::68f556913dce848b9771116d09ac45fc,"[""precision_E007"", ""precision_E019""]","[""candidate_error_E007"", ""candidate_error_E019""]","[""E007"", ""E010"", ""E019""]",quarantine,0.2866666666666667,8,kafeneio-gr.blogspot.gr,http://kafeneio-gr.blogspot.gr/2012/11/blog-post_3126.html,3658,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/db936bf0cf32f414.txt,,[],,,,[],
rq_0222_a09ef2d468,hplt::8_2.jsonl.zst::69500e3044a3c74caa4c38fcd94e7d53,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.25648021828103684,8,goal.philenews.com,https://goal.philenews.com/podosfero/kypros/a-katigoria/apoel/protypo-pistis-kai-afosiosis-stin-idea-tou-apoelismou/,1466,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a09ef2d468bae015.txt,,[],,,,[],
rq_0223_9861bc592a,hplt::8_2.jsonl.zst::6b51ada2a3ed39a064820a30d9a77f78,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.18309859154929578,8,xiromeronews.com,https://xiromeronews.com/%CF%83%CF%85%CE%BC%CE%BC%CE%B5%CF%84%CE%BF%CF%87%CE%AE-%CF%84%CE%BF%CF%85-%CE%B3%CE%B5%CF%89%CF%81%CE%B3%CE%AF%CE%BF%CF%85-%CE%B1%CF%80%CE%BF%CF%83%CF%84%CE%BF%CE%BB%CE%AC%CE%BA%CE%B7-%CF%83%CF%84/,3408,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/9861bc592ae5ffdc.txt,,[],,,,[],
rq_0224_d911c73159,hplt::8_2.jsonl.zst::6c11680d299e3a1e2ed83d60a5862114,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.2507232401157184,8,www.ewoman.gr,https://www.ewoman.gr/839/tha-se-xerizoso-apo-mesa-moy-gia-na-ziso-alithina,2074,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/d911c73159f048b5.txt,,[],,,,[],
rq_0225_5ef2bad452,hplt::8_2.jsonl.zst::774747954f412c7e12479181e4f3b3fc,"[""precision_E010""]","[""candidate_error_E010""]","[""E010"", ""E015"", ""E017""]",quarantine,0.7739196704428422,8,game20.gr,https://game20.gr/tag/gears-of-war-3/page/2/,10430,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/5ef2bad4526e754d.txt,,[],,,,[],
rq_0226_0f26a2f110,hplt::8_2.jsonl.zst::797d08ed178a4f55a07d6194be3ec2e3,"[""precision_E017""]","[""candidate_error_E017""]","[""E010"", ""E017""]",quarantine,0.1972744970798183,8,metarithmisi.gr,http://metarithmisi.gr/category.asp?offset=60&cid=5&text=diktyo-gia-tin-metarrythmisi,3082,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/0f26a2f110b1e6a6.txt,,[],,,,[],
rq_0227_c7e7cc058d,hplt::8_2.jsonl.zst::7a6f6f5425d0831e8387ca18c2739f90,"[""precision_E006"", ""precision_E007"", ""precision_E008"", ""precision_E019""]","[""candidate_error_E006"", ""candidate_error_E007"", ""candidate_error_E008"", ""candidate_error_E019""]","[""E004"", ""E006"", ""E007"", ""E008"", ""E017"", ""E019""]",quarantine,0.734721066638749,8,dealforyou.gr,http://dealforyou.gr/athens/-/5-asteron,12334,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/c7e7cc058dce26da.txt,,[],,,,[],
rq_0228_ea0f92ecf6,hplt::8_2.jsonl.zst::7ad16a431df31ee905096877b17bd599,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.1631820499745028,8,etravelnews.gr,https://etravelnews.gr/kriti-anoigma-se-touristiki-agora-saoudikis-aravias/,1961,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/ea0f92ecf67bc806.txt,,[],,,,[],
rq_0229_90542aa5e8,hplt::8_2.jsonl.zst::7ad1a0c6bf8e8d4d76c9cc1c100f29bc,"[""precision_E005""]","[""candidate_error_E005""]","[""E005"", ""E008"", ""E009"", ""E010"", ""E017""]",quarantine,0.4573590096286107,8,clikare.blogspot.com,http://clikare.blogspot.com/2011/02/ezel-ant1.html,23264,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/90542aa5e8a967dc.txt,,[],,,,[],
rq_0230_64b8aa217d,hplt::8_2.jsonl.zst::7ecbe5108da87ecf670374531adad3b8,"[""precision_E005""]","[""candidate_error_E005""]","[""E005"", ""E010""]",quarantine,0.4861653369546766,8,manitaritoubounou.wordpress.com,https://manitaritoubounou.wordpress.com/2015/01/25/mikro-exousiastes-sykomorea-eklog/,5891,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/64b8aa217da2abd2.txt,,[],,,,[],
rq_0231_a459d82ed0,hplt::8_2.jsonl.zst::7fdc63a125a429ee9c22b08d6286c3b8,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.17715617715617715,8,www.naftemporiki.gr,https://www.naftemporiki.gr/society/136065/oukrania-symfonia-me-ta-inomena-aravika-emirata-gia-opla/,858,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a459d82ed08b8862.txt,,[],,,,[],
rq_0232_836e191fe4,hplt::8_2.jsonl.zst::80026e839d6c6f611ffbc7a336efa882,"[""precision_E004""]","[""candidate_error_E004""]","[""E004"", ""E010"", ""E017""]",quarantine,0.4598504566315035,8,syfeed.com,https://syfeed.com/el-gr/news-details/anatrixiastikh-apokalypsh-noshleyths-ghrokomeioy-whistleblower-oi-yperhlikoi-peoainoyn-san-tis-myges-meta-to-embolio-koronoioy_41726627.html?view_type=cards,15533,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/836e191fe47a5cc5.txt,,[],,,,[],
rq_0233_39dcfef904,hplt::8_2.jsonl.zst::807524803adbf9ff29c4245dea32f899,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.29605530703538024,8,celebrity.reporter.com.cy,https://celebrity.reporter.com.cy/article/2023/12/18/749128/sunaulia-kuriakou-kuanou-gia-deutere-khronia-stis-gunaikeies-phulakes-korudallou/,2459,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/39dcfef90499519b.txt,,[],,,,[],
rq_0234_772cb4e82d,hplt::8_2.jsonl.zst::81c7917bbe2bea3fa21f5292582f51cf,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.36537753222836095,8,goal.philenews.com,https://goal.philenews.com/podosfero/kypros/a-katigoria/o-troygiols-epanefere-to-chamogelo-stin-aek-pics-amp-video-14-12-2019/,2715,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/772cb4e82dd7c078.txt,,[],,,,[],
rq_0235_3d90d5a202,hplt::8_2.jsonl.zst::82cd2e2c6ce974db4d4785e222b0551f,"[""destructive_action_review""]","[""candidate_action_trim_span""]","[""E006"", ""E007""]",trim_span,0.6013333333333334,8,www.kingbet.net,https://www.kingbet.net/analysis-stoiximatos/478343/leon-patsouka,4446,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/3d90d5a20277837b.txt,,[],,,,[],
rq_0236_393dfec2c7,hplt::8_2.jsonl.zst::84cbd98bbb32b8431a43063b7e8c1e7f,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.2787682333873582,8,www.philipp-dangas.de,https://www.philipp-dangas.de/greek/siskotisi-ixou.php,2468,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/393dfec2c7203371.txt,,[],,,,[],
rq_0237_dd9b647328,hplt::8_2.jsonl.zst::88081ca5ea44f41ee16487c99ed662cd,"[""precision_E009""]","[""candidate_error_E009""]","[""E006"", ""E007"", ""E009"", ""E010""]",quarantine,0.6699404761904761,8,fanpage.gr,http://fanpage.gr/tag/%CE%B4%CE%B9%CE%B1%CE%B9%CF%84%CE%B1/,7056,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/dd9b647328e10b61.txt,,[],,,,[],
rq_0238_8a6dd1bae5,hplt::8_2.jsonl.zst::8915f459d371781b17b2eb89478851a5,"[""destructive_action_review""]","[""candidate_action_drop_doc""]","[""E014""]",drop_doc,0.9818989071038251,8,neakypros.com.cy,https://neakypros.com.cy/analysi-gia-misi-anasa-sti-geneii-ti-anamenetai-na-min-ginei-5340.html,935,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/8a6dd1bae5f13328.txt,,[],,,,[],
rq_0239_4c2f632615,hplt::8_2.jsonl.zst::8934f4626baab94db6ca6e8cf040c8c0,"[""destructive_action_review""]","[""candidate_action_drop_doc""]","[""E014"", ""E020""]",drop_doc,0.5864197530864197,8,runnermagazine.gr,https://runnermagazine.gr/category/proponisi/proponisi-sto-spiti/,515,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/4c2f632615d4fa98.txt,,[],,,,[],
rq_0240_29accac840,hplt::8_2.jsonl.zst::8a1c4f893304cf150b2efd6b55f1e3a1,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.27196921103271327,8,www.koutipandoras.gr,https://www.koutipandoras.gr/article/edo-o-kosmos-hanetai-kai-o-petsas-thelei-na-anoixei-i-agora-prin-tis-giortes,1559,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/29accac84007fed0.txt,,[],,,,[],
rq_0241_f946e00755,hplt::8_2.jsonl.zst::8ad42a9af2a12c1f74fc2ae2e46a5fe1,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.13445378151260504,8,www.onlarissa.gr,https://www.onlarissa.gr/2012/06/28/o-loukanikos-apektise-bar-stin-madriti/,714,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f946e007553828ab.txt,,[],,,,[],
